Geschlecht,Alter,Kinder,Familienstand,Berufstaetig,Einkaufstag,Einkaufsuhrzeit,Wohnort,Haushaltsnettoeinkommen,Einkaufssumme,Fertiggerichte,Tiefkuehlware,Milchprodukte,Backwaren,Obst/Gemuese,Spirituosen,Tiernahrung,Bier,Frischfleisch,Drogerieartikel,Konserven,Kaffee/Tee,Suessigkeiten,Wurstwaren,Schreibwaren
m,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,<1000,163,2,0,0,19,0,0,0,0,0,0,0,134,0,0,8
m,18-30,nein,Partnerschaft,nein,Samstag,<10 Uhr,< 10 km,<1000,141,0,5,0,11,0,61,0,20,18,0,16,0,0,0,10
w,18-30,nein,ledig,ja,Donnerstag,14-17 Uhr,> 25 km,<1000,315,0,0,0,0,0,0,0,0,136,0,8,171,0,0,0
w,>60,nein,Partnerschaft,nein,Freitag,12-14 Uhr,10 - 25 km,2000-<3200,452,0,0,0,24,0,9,8,259,0,0,0,36,72,44,0
w,18-30,nein,Partnerschaft,ja,Montag,14-17 Uhr,< 10 km,1000-<2000,112,0,0,10,24,0,0,0,66,0,0,0,0,0,0,12
w,41-50,nein,ledig,ja,Mittwoch,12-14 Uhr,< 10 km,<1000,105,0,0,0,81,0,0,0,0,24,0,0,0,0,0,0
w,18-30,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,2000-<3200,198,25,20,0,0,0,0,117,0,0,0,0,0,36,0,0
m,18-30,ja,Partnerschaft,ja,Samstag,14-17 Uhr,10 - 25 km,1000-<2000,108,9,0,0,16,0,6,0,6,11,0,0,0,56,0,4
w,>60,ja,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,>4500,109,0,0,0,11,0,4,2,0,0,0,18,46,28,0,0
m,18-30,nein,Partnerschaft,nein,Samstag,12-14 Uhr,< 10 km,2000-<3200,101,3,0,0,0,12,20,0,19,3,24,0,0,10,0,10
m,31-40,nein,Partnerschaft,nein,Samstag,14-17 Uhr,10 - 25 km,1000-<2000,287,11,0,0,0,60,0,0,153,0,0,8,51,0,0,4
m,18-30,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,>4500,141,9,6,2,14,0,14,21,14,12,0,0,0,36,0,13
w,>60,ja,ledig,ja,Mittwoch,<10 Uhr,< 10 km,1000-<2000,230,24,0,0,21,0,10,25,60,0,45,0,17,28,0,0
w,18-30,nein,Partnerschaft,nein,Donnerstag,14-17 Uhr,< 10 km,2000-<3200,282,0,0,0,24,0,27,0,30,0,0,0,128,8,0,65
w,>60,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,> 25 km,2000-<3200,246,0,0,2,22,0,5,12,114,0,0,16,35,40,0,0
w,>60,ja,ledig,nein,Montag,<10 Uhr,> 25 km,>4500,50,0,0,0,14,0,10,12,0,0,0,0,14,0,0,0
w,51-60,nein,Partnerschaft,nein,Samstag,10-12 Uhr,10 - 25 km,3200-<4500,165,0,30,10,9,0,8,8,0,17,40,0,8,35,0,0
w,31-40,ja,ledig,nein,Freitag,14-17 Uhr,10 - 25 km,3200-<4500,54,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
w,41-50,nein,Partnerschaft,nein,Donnerstag,<10 Uhr,< 10 km,1000-<2000,129,0,0,0,45,0,80,0,0,0,0,0,0,4,0,0
w,51-60,nein,ledig,ja,Donnerstag,10-12 Uhr,10 - 25 km,<1000,239,0,0,0,9,0,3,146,10,68,0,0,3,0,0,0
m,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,1000-<2000,210,13,66,10,9,0,20,0,0,0,0,0,19,60,0,13
w,18-30,nein,ledig,ja,Samstag,12-14 Uhr,< 10 km,<1000,82,0,0,0,0,0,0,0,0,54,0,0,0,28,0,0
w,18-30,ja,ledig,ja,Freitag,>17 Uhr,< 10 km,1000-<2000,75,20,0,0,0,0,55,0,0,0,0,0,0,0,0,0
w,18-30,ja,Partnerschaft,ja,Freitag,10-12 Uhr,10 - 25 km,1000-<2000,127,1,0,6,21,0,0,0,0,0,0,3,96,0,0,0
w,31-40,nein,ledig,ja,Samstag,>17 Uhr,> 25 km,2000-<3200,159,30,0,21,0,64,0,0,44,0,0,0,0,0,0,0
m,>60,ja,ledig,nein,Samstag,<10 Uhr,> 25 km,<1000,135,12,15,0,14,0,0,0,0,0,0,0,2,0,81,11
m,18-30,ja,Partnerschaft,ja,Montag,14-17 Uhr,< 10 km,3200-<4500,220,9,0,0,36,0,20,0,141,13,0,0,0,0,0,1
w,>60,nein,Partnerschaft,nein,Freitag,<10 Uhr,< 10 km,<1000,359,0,0,0,18,0,18,38,208,0,0,0,77,0,0,0
w,18-30,ja,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,<1000,180,0,0,0,15,0,117,0,0,0,0,0,0,48,0,0
m,31-40,ja,Partnerschaft,nein,Samstag,>17 Uhr,< 10 km,1000-<2000,125,5,48,0,72,0,0,0,0,0,0,0,0,0,0,0
w,41-50,nein,ledig,ja,Donnerstag,14-17 Uhr,< 10 km,2000-<3200,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
m,31-40,nein,ledig,ja,Montag,12-14 Uhr,< 10 km,<1000,213,7,0,0,2,0,0,0,0,198,0,6,0,0,0,0
w,51-60,ja,ledig,nein,Samstag,12-14 Uhr,> 25 km,3200-<4500,118,0,0,0,19,80,5,9,0,0,0,0,5,0,0,0
m,18-30,nein,ledig,nein,Samstag,10-12 Uhr,< 10 km,3200-<4500,135,10,0,3,64,0,18,0,11,3,0,0,0,18,0,8
w,51-60,nein,Partnerschaft,nein,Samstag,10-12 Uhr,< 10 km,3200-<4500,305,0,0,0,15,0,10,10,252,0,0,0,18,0,0,0
m,>60,nein,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,>4500,479,8,35,0,14,0,0,0,248,0,0,0,16,112,0,46
w,31-40,nein,Partnerschaft,ja,Dienstag,<10 Uhr,< 10 km,<1000,283,45,35,0,0,0,0,0,76,46,0,0,0,0,81,0
w,31-40,ja,Partnerschaft,ja,Samstag,>17 Uhr,10 - 25 km,2000-<3200,102,0,0,0,72,0,0,0,30,0,0,0,0,0,0,0
w,31-40,nein,Partnerschaft,ja,Donnerstag,<10 Uhr,10 - 25 km,2000-<3200,156,0,0,0,0,64,0,0,0,0,0,0,0,45,20,27
w,>60,nein,ledig,nein,Samstag,14-17 Uhr,10 - 25 km,>4500,192,0,0,0,37,0,11,9,0,19,0,0,20,96,0,0
m,18-30,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,10 - 25 km,1000-<2000,390,3,0,3,21,0,2,0,344,6,0,0,0,0,0,11
w,51-60,ja,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,1000-<2000,109,18,0,0,13,0,6,17,0,0,0,0,7,48,0,0
m,18-30,nein,ledig,ja,Samstag,10-12 Uhr,10 - 25 km,1000-<2000,206,6,0,0,49,0,7,78,15,18,0,27,0,0,0,6
w,18-30,nein,ledig,nein,Samstag,10-12 Uhr,> 25 km,2000-<3200,161,0,0,0,0,56,0,0,0,0,0,0,0,0,0,105
w,18-30,nein,ledig,ja,Donnerstag,<10 Uhr,10 - 25 km,1000-<2000,45,0,0,0,3,0,0,0,0,0,42,0,0,0,0,0
m,>60,nein,ledig,ja,Samstag,<10 Uhr,10 - 25 km,2000-<3200,407,13,0,0,0,0,0,0,162,16,0,0,17,112,0,87
m,18-30,nein,ledig,nein,Samstag,10-12 Uhr,< 10 km,1000-<2000,253,3,0,0,15,14,17,0,135,11,0,32,24,0,0,2
m,18-30,nein,ledig,ja,Samstag,10-12 Uhr,< 10 km,1000-<2000,181,23,0,0,0,0,20,0,17,19,0,0,0,98,0,4
w,>60,ja,ledig,nein,Samstag,10-12 Uhr,10 - 25 km,1000-<2000,454,0,0,0,67,0,131,4,0,136,0,0,11,7,0,98
m,51-60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,2000-<3200,146,14,0,0,28,0,0,13,0,0,0,0,0,72,7,12
w,31-40,nein,Partnerschaft,ja,Montag,>17 Uhr,10 - 25 km,<1000,131,6,0,0,0,44,6,0,50,0,25,0,0,0,0,0
w,41-50,nein,ledig,nein,Mittwoch,>17 Uhr,< 10 km,1000-<2000,247,54,0,0,0,0,0,0,0,0,8,0,56,105,0,24
m,31-40,ja,ledig,nein,Samstag,<10 Uhr,< 10 km,1000-<2000,78,8,0,12,4,0,0,0,0,0,0,0,0,0,42,12
m,31-40,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,>4500,304,48,10,32,0,50,0,78,0,0,72,0,0,0,0,14
m,>60,ja,ledig,nein,Samstag,<10 Uhr,< 10 km,3200-<4500,146,5,0,0,29,0,0,0,0,0,0,0,16,0,84,12
w,18-30,nein,ledig,ja,Donnerstag,14-17 Uhr,10 - 25 km,2000-<3200,81,0,0,0,0,9,0,0,0,0,0,0,0,72,0,0
w,>60,nein,ledig,nein,Mittwoch,10-12 Uhr,< 10 km,2000-<3200,136,0,0,0,27,0,2,23,0,48,0,0,24,12,0,0
m,>60,ja,Partnerschaft,nein,Samstag,>17 Uhr,10 - 25 km,3200-<4500,273,35,63,0,39,0,0,0,0,0,0,0,14,6,108,8
w,>60,nein,ledig,nein,Freitag,10-12 Uhr,< 10 km,1000-<2000,165,0,0,12,22,0,12,16,57,0,0,0,46,0,0,0
m,18-30,nein,Partnerschaft,ja,Donnerstag,14-17 Uhr,< 10 km,3200-<4500,184,6,0,0,0,0,12,0,7,10,0,0,0,45,90,14
w,>60,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,103,0,0,0,46,0,2,25,0,0,0,10,20,0,0,0
m,51-60,ja,ledig,nein,Samstag,<10 Uhr,10 - 25 km,2000-<3200,98,13,21,0,0,32,30,0,0,0,0,0,0,0,0,2
m,18-30,ja,Partnerschaft,nein,Mittwoch,>17 Uhr,< 10 km,3200-<4500,83,1,8,12,0,0,34,0,17,6,0,0,0,0,0,5
w,41-50,nein,ledig,nein,Montag,14-17 Uhr,< 10 km,1000-<2000,44,0,0,27,5,0,0,0,0,0,0,0,12,0,0,0
m,51-60,ja,ledig,nein,Samstag,>17 Uhr,< 10 km,1000-<2000,237,12,0,0,0,10,0,0,208,0,0,0,0,0,0,7
w,41-50,ja,Partnerschaft,nein,Montag,<10 Uhr,< 10 km,3200-<4500,122,0,26,0,36,21,0,18,0,0,0,9,0,12,0,0
w,31-40,nein,ledig,ja,Montag,10-12 Uhr,< 10 km,1000-<2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,>60,nein,ledig,nein,Freitag,<10 Uhr,10 - 25 km,1000-<2000,200,0,0,0,6,0,158,15,0,0,0,0,21,0,0,0
m,18-30,nein,Partnerschaft,nein,Samstag,14-17 Uhr,< 10 km,2000-<3200,325,54,40,0,9,0,18,0,17,47,0,0,0,12,0,128
w,51-60,ja,Partnerschaft,nein,Freitag,>17 Uhr,< 10 km,1000-<2000,108,0,0,0,11,0,4,52,15,0,0,0,10,16,0,0
m,>60,nein,ledig,nein,Samstag,<10 Uhr,10 - 25 km,2000-<3200,361,12,0,0,14,0,0,0,162,30,0,0,3,0,0,140
m,18-30,nein,ledig,nein,Samstag,14-17 Uhr,> 25 km,1000-<2000,439,12,0,0,0,0,2,0,270,1,0,0,0,28,126,0
m,18-30,ja,ledig,nein,Samstag,>17 Uhr,< 10 km,2000-<3200,307,5,36,15,0,0,11,36,2,1,0,0,0,0,0,201
w,51-60,nein,ledig,nein,Mittwoch,>17 Uhr,< 10 km,1000-<2000,384,0,0,0,6,10,10,21,288,15,0,0,10,24,0,0
w,51-60,nein,Partnerschaft,nein,Samstag,<10 Uhr,10 - 25 km,3200-<4500,367,0,4,0,18,72,1,20,192,0,0,0,8,0,52,0
m,31-40,ja,Partnerschaft,nein,Samstag,>17 Uhr,10 - 25 km,1000-<2000,26,9,0,0,6,0,0,3,0,0,0,0,0,0,0,8
m,18-30,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,1000-<2000,51,1,0,0,0,0,22,0,4,18,0,0,0,0,0,6
w,>60,nein,ledig,nein,Mittwoch,10-12 Uhr,< 10 km,3200-<4500,215,0,0,0,15,0,4,19,0,0,0,0,26,49,102,0
m,18-30,nein,ledig,nein,Freitag,>17 Uhr,10 - 25 km,>4500,264,14,0,0,4,5,16,0,157,67,0,0,0,0,0,1
w,31-40,nein,Partnerschaft,ja,Donnerstag,14-17 Uhr,< 10 km,1000-<2000,153,0,0,0,0,0,117,0,0,0,36,0,0,0,0,0
w,51-60,ja,Partnerschaft,nein,Freitag,<10 Uhr,< 10 km,<1000,368,0,0,0,65,0,3,5,144,0,42,18,9,40,42,0
w,41-50,nein,ledig,ja,Donnerstag,10-12 Uhr,< 10 km,>4500,414,0,60,0,0,0,13,0,16,145,63,0,117,0,0,0
m,31-40,nein,ledig,ja,Montag,>17 Uhr,10 - 25 km,<1000,253,10,0,0,0,48,0,0,0,182,0,0,0,0,0,13
m,18-30,nein,ledig,nein,Freitag,10-12 Uhr,< 10 km,3200-<4500,262,24,90,0,0,28,2,0,0,19,0,3,0,90,0,6
w,18-30,nein,ledig,nein,Freitag,12-14 Uhr,< 10 km,<1000,80,0,0,24,0,0,0,0,0,0,0,0,42,0,14,0
w,>60,nein,Partnerschaft,nein,Donnerstag,<10 Uhr,10 - 25 km,3200-<4500,170,0,0,0,31,0,2,22,0,0,0,4,15,24,0,72
w,>60,nein,Partnerschaft,nein,Mittwoch,14-17 Uhr,< 10 km,2000-<3200,127,0,0,0,21,5,72,6,0,0,0,0,23,0,0,0
w,18-30,ja,Partnerschaft,ja,Mittwoch,14-17 Uhr,10 - 25 km,1000-<2000,19,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0
m,>60,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,3200-<4500,176,1,24,0,3,0,0,0,32,0,0,0,15,0,90,11
m,>60,nein,Partnerschaft,ja,Samstag,<10 Uhr,< 10 km,2000-<3200,306,9,0,10,16,0,0,36,155,0,0,2,13,54,0,11
w,31-40,nein,Partnerschaft,nein,Donnerstag,>17 Uhr,< 10 km,1000-<2000,289,0,0,0,42,0,120,77,0,0,0,0,0,0,0,50
m,>60,nein,ledig,ja,Montag,<10 Uhr,< 10 km,2000-<3200,368,11,0,0,37,0,0,0,245,0,0,0,62,0,0,13
w,>60,nein,ledig,nein,Montag,10-12 Uhr,> 25 km,<1000,105,15,0,8,19,0,9,13,0,0,0,0,41,0,0,0
w,18-30,ja,Partnerschaft,nein,Mittwoch,12-14 Uhr,10 - 25 km,>4500,263,30,0,0,14,0,0,98,52,0,0,35,0,22,0,12
w,41-50,nein,ledig,nein,Montag,>17 Uhr,< 10 km,1000-<2000,166,21,0,0,0,0,0,70,75,0,0,0,0,0,0,0
m,18-30,ja,ledig,nein,Samstag,10-12 Uhr,> 25 km,1000-<2000,37,3,0,0,0,0,19,0,8,4,0,0,0,0,0,3
w,>60,ja,ledig,nein,Freitag,<10 Uhr,10 - 25 km,1000-<2000,279,0,45,0,27,0,11,13,126,0,0,0,22,35,0,0
m,18-30,ja,Partnerschaft,ja,Samstag,12-14 Uhr,< 10 km,>4500,114,10,0,0,0,0,4,0,31,1,35,0,0,28,0,5
m,>60,nein,ledig,nein,Montag,12-14 Uhr,10 - 25 km,1000-<2000,163,2,0,0,58,0,9,0,0,23,0,0,2,0,0,69
w,>60,nein,ledig,nein,Donnerstag,<10 Uhr,< 10 km,<1000,128,0,0,0,57,0,12,9,0,0,0,0,10,40,0,0
m,18-30,nein,Partnerschaft,ja,Dienstag,<10 Uhr,10 - 25 km,>4500,156,14,0,0,18,0,28,0,7,19,0,0,16,6,0,48
w,>60,ja,Partnerschaft,nein,Samstag,10-12 Uhr,10 - 25 km,3200-<4500,236,0,0,0,30,0,11,15,24,0,0,0,12,0,144,0
w,>60,nein,ledig,nein,Dienstag,12-14 Uhr,10 - 25 km,<1000,428,0,0,0,13,0,92,20,0,196,0,0,16,91,0,0
m,18-30,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,1000-<2000,184,6,10,16,0,15,2,0,18,3,0,0,0,0,104,10
w,41-50,ja,ledig,nein,Samstag,>17 Uhr,10 - 25 km,1000-<2000,52,16,0,0,0,0,0,0,0,0,0,0,0,36,0,0
w,18-30,ja,ledig,ja,Donnerstag,<10 Uhr,< 10 km,<1000,171,49,2,0,7,0,0,0,0,0,0,8,0,105,0,0
w,41-50,nein,ledig,nein,Freitag,>17 Uhr,< 10 km,1000-<2000,453,0,0,0,0,4,0,216,115,78,0,0,0,0,40,0
w,18-30,nein,ledig,ja,Donnerstag,>17 Uhr,< 10 km,1000-<2000,18,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0
w,18-30,nein,Partnerschaft,nein,Freitag,14-17 Uhr,10 - 25 km,2000-<3200,45,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
m,31-40,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,<1000,85,1,0,0,0,54,0,0,0,0,0,0,0,30,0,0
m,31-40,ja,Partnerschaft,nein,Mittwoch,>17 Uhr,< 10 km,1000-<2000,59,0,0,0,0,0,56,0,0,0,0,0,0,0,0,3
w,18-30,ja,ledig,ja,Donnerstag,14-17 Uhr,< 10 km,>4500,132,0,0,0,35,0,0,0,52,0,0,0,0,45,0,0
w,>60,nein,Partnerschaft,nein,Donnerstag,12-14 Uhr,< 10 km,<1000,147,9,26,0,34,0,4,33,17,0,0,0,24,0,0,0
w,41-50,nein,Partnerschaft,nein,Donnerstag,>17 Uhr,10 - 25 km,2000-<3200,389,0,0,0,0,0,0,36,0,0,0,0,136,1,56,160
w,18-30,nein,Partnerschaft,nein,Donnerstag,>17 Uhr,< 10 km,>4500,162,0,0,0,0,0,78,0,0,69,6,9,0,0,0,0
w,>60,nein,ledig,nein,Donnerstag,10-12 Uhr,10 - 25 km,<1000,124,0,30,0,11,0,6,7,0,0,0,0,32,0,38,0
w,41-50,nein,Partnerschaft,ja,Samstag,14-17 Uhr,< 10 km,<1000,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
m,31-40,nein,Partnerschaft,ja,Samstag,>17 Uhr,10 - 25 km,1000-<2000,56,12,20,0,18,0,0,0,0,0,0,0,0,0,0,6
m,18-30,nein,ledig,nein,Samstag,10-12 Uhr,< 10 km,<1000,600,10,45,2,0,0,12,0,287,0,30,0,200,0,0,14
w,>60,nein,ledig,nein,Montag,<10 Uhr,> 25 km,<1000,91,18,0,0,26,0,1,17,0,0,0,0,5,0,0,24
w,>60,ja,ledig,ja,Freitag,<10 Uhr,10 - 25 km,1000-<2000,450,0,0,0,72,7,6,24,65,144,16,18,93,5,0,0
w,31-40,nein,Partnerschaft,ja,Samstag,10-12 Uhr,10 - 25 km,3200-<4500,36,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
w,18-30,nein,ledig,ja,Samstag,10-12 Uhr,10 - 25 km,<1000,154,18,0,0,0,0,0,0,0,0,40,0,0,0,96,0
w,51-60,nein,ledig,ja,Donnerstag,10-12 Uhr,< 10 km,1000-<2000,249,0,8,0,47,0,8,29,0,0,0,16,57,84,0,0
w,>60,ja,Partnerschaft,nein,Donnerstag,10-12 Uhr,< 10 km,3200-<4500,379,0,0,3,14,0,1,4,198,0,9,0,12,96,0,42
w,>60,ja,Partnerschaft,nein,Samstag,10-12 Uhr,< 10 km,1000-<2000,165,6,16,0,16,24,53,26,0,0,0,0,16,8,0,0
w,>60,ja,ledig,nein,Donnerstag,<10 Uhr,< 10 km,2000-<3200,91,5,0,0,19,0,4,1,0,0,30,0,32,0,0,0
m,31-40,nein,Partnerschaft,ja,Donnerstag,>17 Uhr,10 - 25 km,<1000,478,7,0,0,6,0,0,45,280,81,45,0,0,0,0,14
w,51-60,nein,Partnerschaft,nein,Samstag,14-17 Uhr,10 - 25 km,1000-<2000,431,0,0,0,53,16,6,171,0,92,12,0,9,0,72,0
m,18-30,ja,ledig,nein,Samstag,>17 Uhr,< 10 km,1000-<2000,154,3,0,0,0,0,80,0,6,13,0,0,0,52,0,0
m,31-40,nein,ledig,ja,Samstag,>17 Uhr,< 10 km,1000-<2000,57,12,0,0,0,0,45,0,0,0,0,0,0,0,0,0
m,18-30,ja,Partnerschaft,nein,Mittwoch,>17 Uhr,< 10 km,<1000,99,4,0,0,8,0,16,0,11,19,0,0,0,0,0,41
m,>60,nein,Partnerschaft,nein,Samstag,>17 Uhr,10 - 25 km,2000-<3200,169,10,45,0,2,0,0,0,18,0,0,0,10,0,84,0
m,41-50,nein,ledig,ja,Samstag,<10 Uhr,< 10 km,1000-<2000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m,18-30,nein,Partnerschaft,ja,Samstag,>17 Uhr,< 10 km,>4500,215,14,0,0,40,0,34,20,1,2,0,12,0,84,0,8
w,18-30,nein,ledig,nein,Donnerstag,<10 Uhr,> 25 km,1000-<2000,195,0,0,0,0,0,0,0,147,0,28,0,0,20,0,0
m,18-30,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,1000-<2000,72,3,0,0,0,0,6,0,12,9,28,0,0,0,0,14
m,>60,nein,ledig,nein,Dienstag,10-12 Uhr,< 10 km,>4500,348,4,0,0,18,0,0,40,0,62,0,0,143,80,0,1
m,51-60,ja,Partnerschaft,nein,Samstag,10-12 Uhr,10 - 25 km,3200-<4500,139,8,0,0,8,0,0,0,19,0,14,32,0,49,0,9
w,51-60,nein,Partnerschaft,ja,Donnerstag,12-14 Uhr,10 - 25 km,3200-<4500,277,0,60,0,32,0,4,14,0,108,36,12,11,0,0,0
w,>60,ja,Partnerschaft,nein,Donnerstag,<10 Uhr,10 - 25 km,>4500,164,0,0,0,48,0,54,18,0,0,0,0,12,32,0,0
w,>60,ja,ledig,nein,Samstag,10-12 Uhr,< 10 km,<1000,48,0,0,0,6,0,5,15,0,0,0,0,22,0,0,0
w,18-30,ja,ledig,nein,Dienstag,<10 Uhr,10 - 25 km,<1000,119,0,0,0,0,0,0,0,0,92,0,27,0,0,0,0
m,31-40,nein,Partnerschaft,nein,Freitag,>17 Uhr,> 25 km,1000-<2000,74,2,0,6,0,0,0,0,0,0,0,0,64,0,0,2
w,>60,nein,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,2000-<3200,215,0,0,0,53,0,9,57,0,0,0,15,17,64,0,0
w,18-30,nein,Partnerschaft,nein,Freitag,>17 Uhr,< 10 km,2000-<3200,148,45,40,0,15,48,0,0,0,0,0,0,0,0,0,0
m,>60,ja,ledig,nein,Samstag,<10 Uhr,10 - 25 km,3200-<4500,268,1,0,0,19,0,0,0,203,18,0,0,17,0,0,10
m,18-30,nein,Partnerschaft,ja,Samstag,14-17 Uhr,10 - 25 km,<1000,316,9,0,0,0,35,18,36,10,199,0,0,0,0,0,9
w,>60,nein,ledig,nein,Dienstag,14-17 Uhr,10 - 25 km,2000-<3200,263,0,20,25,36,0,6,137,0,0,0,10,29,0,0,0
w,>60,nein,ledig,ja,Samstag,<10 Uhr,10 - 25 km,1000-<2000,233,0,32,0,32,0,5,8,0,0,0,0,48,0,66,42
w,51-60,nein,Partnerschaft,ja,Samstag,14-17 Uhr,< 10 km,1000-<2000,268,18,0,0,9,0,9,24,56,0,0,0,152,0,0,0
w,18-30,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,> 25 km,<1000,190,0,0,0,42,0,0,72,0,0,4,0,0,72,0,0
m,18-30,nein,Partnerschaft,ja,Samstag,14-17 Uhr,< 10 km,1000-<2000,429,28,0,0,20,0,22,0,32,295,0,20,0,0,0,12
m,>60,nein,ledig,nein,Samstag,<10 Uhr,10 - 25 km,1000-<2000,127,13,0,0,68,0,0,0,0,0,0,12,0,28,6,0
w,>60,nein,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,3200-<4500,134,63,0,0,24,0,7,23,0,0,0,0,17,0,0,0
w,>60,ja,Partnerschaft,nein,Samstag,10-12 Uhr,< 10 km,3200-<4500,107,0,0,0,11,0,7,14,0,0,0,0,35,28,12,0
w,18-30,ja,Partnerschaft,nein,Donnerstag,<10 Uhr,< 10 km,<1000,101,0,0,0,21,0,0,0,0,0,0,8,0,72,0,0
m,>60,ja,ledig,nein,Samstag,<10 Uhr,10 - 25 km,<1000,183,4,0,0,18,0,0,0,0,0,7,0,11,0,0,143
w,51-60,ja,ledig,nein,Freitag,<10 Uhr,> 25 km,<1000,119,0,0,0,29,60,8,6,0,0,12,0,4,0,0,0
m,18-30,nein,ledig,nein,Samstag,10-12 Uhr,< 10 km,3200-<4500,14,2,0,0,0,0,2,0,6,4,0,0,0,0,0,0
w,18-30,nein,ledig,ja,Mittwoch,14-17 Uhr,10 - 25 km,1000-<2000,69,0,0,0,0,0,0,0,0,12,5,36,0,16,0,0
m,41-50,nein,Partnerschaft,ja,Samstag,>17 Uhr,< 10 km,<1000,140,14,0,0,24,72,0,0,0,0,0,0,12,10,0,8
m,18-30,nein,ledig,ja,Samstag,>17 Uhr,10 - 25 km,2000-<3200,126,13,0,0,0,0,6,18,1,21,0,40,0,24,0,3
m,>60,nein,Partnerschaft,nein,Samstag,10-12 Uhr,< 10 km,<1000,318,0,0,0,9,0,0,0,0,162,0,0,12,0,128,7
w,>60,ja,Partnerschaft,ja,Samstag,<10 Uhr,< 10 km,3200-<4500,441,40,0,0,14,0,13,7,225,0,0,0,7,0,65,70
w,18-30,nein,ledig,nein,Donnerstag,<10 Uhr,< 10 km,2000-<3200,394,0,8,24,0,18,0,84,0,210,0,0,0,0,50,0
m,18-30,ja,ledig,nein,Samstag,12-14 Uhr,< 10 km,<1000,84,11,10,0,0,0,10,0,4,20,0,0,9,18,0,2
m,18-30,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,1000-<2000,85,7,0,0,40,0,3,0,4,11,0,8,0,8,0,4
w,>60,ja,ledig,nein,Mittwoch,10-12 Uhr,< 10 km,3200-<4500,168,0,0,0,20,24,3,21,0,0,0,0,12,88,0,0
m,18-30,nein,Partnerschaft,nein,Donnerstag,>17 Uhr,< 10 km,1000-<2000,276,3,0,0,7,0,4,0,237,18,0,0,0,0,0,7
m,18-30,nein,ledig,ja,Samstag,>17 Uhr,10 - 25 km,>4500,82,7,15,0,0,0,6,0,16,14,0,0,0,21,0,3
m,>60,ja,Partnerschaft,nein,Samstag,<10 Uhr,10 - 25 km,1000-<2000,283,66,0,0,8,16,0,0,52,34,27,6,19,42,0,13
m,>60,ja,Partnerschaft,nein,Samstag,12-14 Uhr,< 10 km,<1000,150,12,0,0,38,0,0,0,98,0,0,0,2,0,0,0
m,18-30,ja,ledig,ja,Samstag,<10 Uhr,10 - 25 km,<1000,241,15,0,8,20,0,1,21,3,10,0,0,162,0,0,1
m,41-50,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,>4500,109,11,0,0,6,0,15,0,0,0,0,0,0,26,0,51
w,31-40,ja,ledig,nein,Donnerstag,14-17 Uhr,< 10 km,1000-<2000,210,0,0,0,7,0,0,0,105,0,0,0,42,32,24,0
w,18-30,nein,ledig,ja,Freitag,12-14 Uhr,10 - 25 km,3200-<4500,238,0,63,0,0,32,0,0,104,0,0,0,0,18,0,21
m,51-60,ja,ledig,nein,Samstag,10-12 Uhr,> 25 km,<1000,79,8,0,0,0,0,0,0,60,0,0,0,0,0,0,11
w,>60,nein,ledig,nein,Freitag,<10 Uhr,< 10 km,<1000,606,0,12,0,33,0,27,8,210,36,0,0,21,72,112,75
w,>60,ja,Partnerschaft,nein,Donnerstag,<10 Uhr,< 10 km,1000-<2000,248,0,24,0,18,0,10,8,0,0,0,0,168,20,0,0
m,51-60,nein,ledig,nein,Montag,>17 Uhr,10 - 25 km,<1000,161,3,0,0,0,0,0,114,0,24,0,0,0,19,0,1
